Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14006_001
"36047119400","14000US36047119400","Census Tract 1194, Kings County, New York","Census Tract 1194, Kings County, New York","ny","140","00","ACSSF","0005237",,,,,"36","047",,,,"119400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39531
"36047119600","14000US36047119600","Census Tract 1196, Kings County, New York","Census Tract 1196, Kings County, New York","ny","140","00","ACSSF","0005238",,,,,"36","047",,,,"119600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32344
"36047119800","14000US36047119800","Census Tract 1198, Kings County, New York","Census Tract 1198, Kings County, New York","ny","140","00","ACSSF","0005239",,,,,"36","047",,,,"119800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30297
"36047120000","14000US36047120000","Census Tract 1200, Kings County, New York","Census Tract 1200, Kings County, New York","ny","140","00","ACSSF","0005240",,,,,"36","047",,,,"120000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32880
"36047120200","14000US36047120200","Census Tract 1202, Kings County, New York","Census Tract 1202, Kings County, New York","ny","140","00","ACSSF","0005241",,,,,"36","047",,,,"120200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32083
"36047120800","14000US36047120800","Census Tract 1208, Kings County, New York","Census Tract 1208, Kings County, New York","ny","140","00","ACSSF","0005242",,,,,"36","047",,,,"120800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35993
"36047121000","14000US36047121000","Census Tract 1210, Kings County, New York","Census Tract 1210, Kings County, New York","ny","140","00","ACSSF","0005243",,,,,"36","047",,,,"121000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20099
"36047121400","14000US36047121400","Census Tract 1214, Kings County, New York","Census Tract 1214, Kings County, New York","ny","140","00","ACSSF","0005244",,,,,"36","047",,,,"121400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20601
"36047122000","14000US36047122000","Census Tract 1220, Kings County, New York","Census Tract 1220, Kings County, New York","ny","140","00","ACSSF","0005245",,,,,"36","047",,,,"122000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44944
"36047123700","14000US36047123700","Census Tract 1237, Kings County, New York","Census Tract 1237, Kings County, New York","ny","140","00","ACSSF","0005246",,,,,"36","047",,,,"123700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33709
"36047150200","14000US36047150200","Census Tract 1502, Kings County, New York","Census Tract 1502, Kings County, New York","ny","140","00","ACSSF","0005247",,,,,"36","047",,,,"150200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112656
"36047152200","14000US36047152200","Census Tract 1522, Kings County, New York","Census Tract 1522, Kings County, New York","ny","140","00","ACSSF","0005248",,,,,"36","047",,,,"152200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95333
"36047990100","14000US36047990100","Census Tract 9901, Kings County, New York","Census Tract 9901, Kings County, New York","ny","140","00","ACSSF","0005249",,,,,"36","047",,,,"990100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36061000100","14000US36061000100","Census Tract 1, New York County, New York","Census Tract 1, New York County, New York","ny","140","00","ACSSF","0005781",,,,,"36","061",,,,"000100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36061000201","14000US36061000201","Census Tract 2.01, New York County, New York","Census Tract 2.01, New York County, New York","ny","140","00","ACSSF","0005782",,,,,"36","061",,,,"000201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23574
"36061000202","14000US36061000202","Census Tract 2.02, New York County, New York","Census Tract 2.02, New York County, New York","ny","140","00","ACSSF","0005783",,,,,"36","061",,,,"000202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32068
"36061000500","14000US36061000500","Census Tract 5, New York County, New York","Census Tract 5, New York County, New York","ny","140","00","ACSSF","0005784",,,,,"36","061",,,,"000500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36061000600","14000US36061000600","Census Tract 6, New York County, New York","Census Tract 6, New York County, New York","ny","140","00","ACSSF","0005785",,,,,"36","061",,,,"000600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19778
"36061000700","14000US36061000700","Census Tract 7, New York County, New York","Census Tract 7, New York County, New York","ny","140","00","ACSSF","0005786",,,,,"36","061",,,,"000700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134926
"36061000800","14000US36061000800","Census Tract 8, New York County, New York","Census Tract 8, New York County, New York","ny","140","00","ACSSF","0005787",,,,,"36","061",,,,"000800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32313
"36061000900","14000US36061000900","Census Tract 9, New York County, New York","Census Tract 9, New York County, New York","ny","140","00","ACSSF","0005788",,,,,"36","061",,,,"000900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180547
"36061001001","14000US36061001001","Census Tract 10.01, New York County, New York","Census Tract 10.01, New York County, New York","ny","140","00","ACSSF","0005789",,,,,"36","061",,,,"001001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79205
"36061001002","14000US36061001002","Census Tract 10.02, New York County, New York","Census Tract 10.02, New York County, New York","ny","140","00","ACSSF","0005790",,,,,"36","061",,,,"001002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18977
"36061001200","14000US36061001200","Census Tract 12, New York County, New York","Census Tract 12, New York County, New York","ny","140","00","ACSSF","0005791",,,,,"36","061",,,,"001200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50399
"36061001300","14000US36061001300","Census Tract 13, New York County, New York","Census Tract 13, New York County, New York","ny","140","00","ACSSF","0005792",,,,,"36","061",,,,"001300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139281
"36061001401","14000US36061001401","Census Tract 14.01, New York County, New York","Census Tract 14.01, New York County, New York","ny","140","00","ACSSF","0005793",,,,,"36","061",,,,"001401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84489
"36061001402","14000US36061001402","Census Tract 14.02, New York County, New York","Census Tract 14.02, New York County, New York","ny","140","00","ACSSF","0005794",,,,,"36","061",,,,"001402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29890
"36061001501","14000US36061001501","Census Tract 15.01, New York County, New York","Census Tract 15.01, New York County, New York","ny","140","00","ACSSF","0005795",,,,,"36","061",,,,"001501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88528
"36061001502","14000US36061001502","Census Tract 15.02, New York County, New York","Census Tract 15.02, New York County, New York","ny","140","00","ACSSF","0005796",,,,,"36","061",,,,"001502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155688
"36061001600","14000US36061001600","Census Tract 16, New York County, New York","Census Tract 16, New York County, New York","ny","140","00","ACSSF","0005797",,,,,"36","061",,,,"001600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44375
"36061001800","14000US36061001800","Census Tract 18, New York County, New York","Census Tract 18, New York County, New York","ny","140","00","ACSSF","0005798",,,,,"36","061",,,,"001800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65223
"36061002000","14000US36061002000","Census Tract 20, New York County, New York","Census Tract 20, New York County, New York","ny","140","00","ACSSF","0005799",,,,,"36","061",,,,"002000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14745
"36061002100","14000US36061002100","Census Tract 21, New York County, New York","Census Tract 21, New York County, New York","ny","140","00","ACSSF","0005800",,,,,"36","061",,,,"002100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250001
"36061002201","14000US36061002201","Census Tract 22.01, New York County, New York","Census Tract 22.01, New York County, New York","ny","140","00","ACSSF","0005801",,,,,"36","061",,,,"002201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28791
"36061002202","14000US36061002202","Census Tract 22.02, New York County, New York","Census Tract 22.02, New York County, New York","ny","140","00","ACSSF","0005802",,,,,"36","061",,,,"002202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90703
"36061002400","14000US36061002400","Census Tract 24, New York County, New York","Census Tract 24, New York County, New York","ny","140","00","ACSSF","0005803",,,,,"36","061",,,,"002400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14300
"36061002500","14000US36061002500","Census Tract 25, New York County, New York","Census Tract 25, New York County, New York","ny","140","00","ACSSF","0005804",,,,,"36","061",,,,"002500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17500
"36061002601","14000US36061002601","Census Tract 26.01, New York County, New York","Census Tract 26.01, New York County, New York","ny","140","00","ACSSF","0005805",,,,,"36","061",,,,"002601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57788
"36061002602","14000US36061002602","Census Tract 26.02, New York County, New York","Census Tract 26.02, New York County, New York","ny","140","00","ACSSF","0005806",,,,,"36","061",,,,"002602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77212
"36061002700","14000US36061002700","Census Tract 27, New York County, New York","Census Tract 27, New York County, New York","ny","140","00","ACSSF","0005807",,,,,"36","061",,,,"002700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59688
"36061002800","14000US36061002800","Census Tract 28, New York County, New York","Census Tract 28, New York County, New York","ny","140","00","ACSSF","0005808",,,,,"36","061",,,,"002800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36470
"36061002900","14000US36061002900","Census Tract 29, New York County, New York","Census Tract 29, New York County, New York","ny","140","00","ACSSF","0005809",,,,,"36","061",,,,"002900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28861
"36061003001","14000US36061003001","Census Tract 30.01, New York County, New York","Census Tract 30.01, New York County, New York","ny","140","00","ACSSF","0005810",,,,,"36","061",,,,"003001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72258
"36061003002","14000US36061003002","Census Tract 30.02, New York County, New York","Census Tract 30.02, New York County, New York","ny","140","00","ACSSF","0005811",,,,,"36","061",,,,"003002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53333
"36061003100","14000US36061003100","Census Tract 31, New York County, New York","Census Tract 31, New York County, New York","ny","140","00","ACSSF","0005812",,,,,"36","061",,,,"003100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202404
"36061003200","14000US36061003200","Census Tract 32, New York County, New York","Census Tract 32, New York County, New York","ny","140","00","ACSSF","0005813",,,,,"36","061",,,,"003200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68675
"36061003300","14000US36061003300","Census Tract 33, New York County, New York","Census Tract 33, New York County, New York","ny","140","00","ACSSF","0005814",,,,,"36","061",,,,"003300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193750
"36061003400","14000US36061003400","Census Tract 34, New York County, New York","Census Tract 34, New York County, New York","ny","140","00","ACSSF","0005815",,,,,"36","061",,,,"003400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75340
"36061003601","14000US36061003601","Census Tract 36.01, New York County, New York","Census Tract 36.01, New York County, New York","ny","140","00","ACSSF","0005816",,,,,"36","061",,,,"003601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47759
"36061003602","14000US36061003602","Census Tract 36.02, New York County, New York","Census Tract 36.02, New York County, New York","ny","140","00","ACSSF","0005817",,,,,"36","061",,,,"003602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85417
"36061003700","14000US36061003700","Census Tract 37, New York County, New York","Census Tract 37, New York County, New York","ny","140","00","ACSSF","0005818",,,,,"36","061",,,,"003700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147738
"36061003800","14000US36061003800","Census Tract 38, New York County, New York","Census Tract 38, New York County, New York","ny","140","00","ACSSF","0005819",,,,,"36","061",,,,"003800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59427
"36061003900","14000US36061003900","Census Tract 39, New York County, New York","Census Tract 39, New York County, New York","ny","140","00","ACSSF","0005820",,,,,"36","061",,,,"003900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157652
"36061004000","14000US36061004000","Census Tract 40, New York County, New York","Census Tract 40, New York County, New York","ny","140","00","ACSSF","0005821",,,,,"36","061",,,,"004000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89818
"36061004100","14000US36061004100","Census Tract 41, New York County, New York","Census Tract 41, New York County, New York","ny","140","00","ACSSF","0005822",,,,,"36","061",,,,"004100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80909
"36061004200","14000US36061004200","Census Tract 42, New York County, New York","Census Tract 42, New York County, New York","ny","140","00","ACSSF","0005823",,,,,"36","061",,,,"004200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123889
"36061004300","14000US36061004300","Census Tract 43, New York County, New York","Census Tract 43, New York County, New York","ny","140","00","ACSSF","0005824",,,,,"36","061",,,,"004300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73025
"36061004400","14000US36061004400","Census Tract 44, New York County, New York","Census Tract 44, New York County, New York","ny","140","00","ACSSF","0005825",,,,,"36","061",,,,"004400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98886
"36061004500","14000US36061004500","Census Tract 45, New York County, New York","Census Tract 45, New York County, New York","ny","140","00","ACSSF","0005826",,,,,"36","061",,,,"004500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142632
"36061004700","14000US36061004700","Census Tract 47, New York County, New York","Census Tract 47, New York County, New York","ny","140","00","ACSSF","0005827",,,,,"36","061",,,,"004700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124821
"36061004800","14000US36061004800","Census Tract 48, New York County, New York","Census Tract 48, New York County, New York","ny","140","00","ACSSF","0005828",,,,,"36","061",,,,"004800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114808
"36061004900","14000US36061004900","Census Tract 49, New York County, New York","Census Tract 49, New York County, New York","ny","140","00","ACSSF","0005829",,,,,"36","061",,,,"004900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95568
"36061005000","14000US36061005000","Census Tract 50, New York County, New York","Census Tract 50, New York County, New York","ny","140","00","ACSSF","0005830",,,,,"36","061",,,,"005000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137986
"36061005200","14000US36061005200","Census Tract 52, New York County, New York","Census Tract 52, New York County, New York","ny","140","00","ACSSF","0005831",,,,,"36","061",,,,"005200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159821
"36061005400","14000US36061005400","Census Tract 54, New York County, New York","Census Tract 54, New York County, New York","ny","140","00","ACSSF","0005832",,,,,"36","061",,,,"005400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000
"36061005501","14000US36061005501","Census Tract 55.01, New York County, New York","Census Tract 55.01, New York County, New York","ny","140","00","ACSSF","0005833",,,,,"36","061",,,,"005501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160121
"36061005502","14000US36061005502","Census Tract 55.02, New York County, New York","Census Tract 55.02, New York County, New York","ny","140","00","ACSSF","0005834",,,,,"36","061",,,,"005502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127465
"36061005600","14000US36061005600","Census Tract 56, New York County, New York","Census Tract 56, New York County, New York","ny","140","00","ACSSF","0005835",,,,,"36","061",,,,"005600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124321
"36061005700","14000US36061005700","Census Tract 57, New York County, New York","Census Tract 57, New York County, New York","ny","140","00","ACSSF","0005836",,,,,"36","061",,,,"005700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157176
"36061005800","14000US36061005800","Census Tract 58, New York County, New York","Census Tract 58, New York County, New York","ny","140","00","ACSSF","0005837",,,,,"36","061",,,,"005800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183988
"36061005900","14000US36061005900","Census Tract 59, New York County, New York","Census Tract 59, New York County, New York","ny","140","00","ACSSF","0005838",,,,,"36","061",,,,"005900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123859
"36061006000","14000US36061006000","Census Tract 60, New York County, New York","Census Tract 60, New York County, New York","ny","140","00","ACSSF","0005839",,,,,"36","061",,,,"006000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123563
"36061006100","14000US36061006100","Census Tract 61, New York County, New York","Census Tract 61, New York County, New York","ny","140","00","ACSSF","0005840",,,,,"36","061",,,,"006100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155960
"36061006200","14000US36061006200","Census Tract 62, New York County, New York","Census Tract 62, New York County, New York","ny","140","00","ACSSF","0005841",,,,,"36","061",,,,"006200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170
"36061006300","14000US36061006300","Census Tract 63, New York County, New York","Census Tract 63, New York County, New York","ny","140","00","ACSSF","0005842",,,,,"36","061",,,,"006300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134512
"36061006400","14000US36061006400","Census Tract 64, New York County, New York","Census Tract 64, New York County, New York","ny","140","00","ACSSF","0005843",,,,,"36","061",,,,"006400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179
"36061006500","14000US36061006500","Census Tract 65, New York County, New York","Census Tract 65, New York County, New York","ny","140","00","ACSSF","0005844",,,,,"36","061",,,,"006500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104384
"36061006600","14000US36061006600","Census Tract 66, New York County, New York","Census Tract 66, New York County, New York","ny","140","00","ACSSF","0005845",,,,,"36","061",,,,"006600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68500
"36061006700","14000US36061006700","Census Tract 67, New York County, New York","Census Tract 67, New York County, New York","ny","140","00","ACSSF","0005846",,,,,"36","061",,,,"006700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99671
"36061006800","14000US36061006800","Census Tract 68, New York County, New York","Census Tract 68, New York County, New York","ny","140","00","ACSSF","0005847",,,,,"36","061",,,,"006800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124070
"36061006900","14000US36061006900","Census Tract 69, New York County, New York","Census Tract 69, New York County, New York","ny","140","00","ACSSF","0005848",,,,,"36","061",,,,"006900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198636
"36061007000","14000US36061007000","Census Tract 70, New York County, New York","Census Tract 70, New York County, New York","ny","140","00","ACSSF","0005849",,,,,"36","061",,,,"007000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102939
"36061007100","14000US36061007100","Census Tract 71, New York County, New York","Census Tract 71, New York County, New York","ny","140","00","ACSSF","0005850",,,,,"36","061",,,,"007100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143462
"36061007200","14000US36061007200","Census Tract 72, New York County, New York","Census Tract 72, New York County, New York","ny","140","00","ACSSF","0005851",,,,,"36","061",,,,"007200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108362
"36061007300","14000US36061007300","Census Tract 73, New York County, New York","Census Tract 73, New York County, New York","ny","140","00","ACSSF","0005852",,,,,"36","061",,,,"007300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106522
"36061007400","14000US36061007400","Census Tract 74, New York County, New York","Census Tract 74, New York County, New York","ny","140","00","ACSSF","0005853",,,,,"36","061",,,,"007400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135588
"36061007500","14000US36061007500","Census Tract 75, New York County, New York","Census Tract 75, New York County, New York","ny","140","00","ACSSF","0005854",,,,,"36","061",,,,"007500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129924
"36061007600","14000US36061007600","Census Tract 76, New York County, New York","Census Tract 76, New York County, New York","ny","140","00","ACSSF","0005855",,,,,"36","061",,,,"007600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89583
"36061007700","14000US36061007700","Census Tract 77, New York County, New York","Census Tract 77, New York County, New York","ny","140","00","ACSSF","0005856",,,,,"36","061",,,,"007700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136731
"36061007800","14000US36061007800","Census Tract 78, New York County, New York","Census Tract 78, New York County, New York","ny","140","00","ACSSF","0005857",,,,,"36","061",,,,"007800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118866
"36061007900","14000US36061007900","Census Tract 79, New York County, New York","Census Tract 79, New York County, New York","ny","140","00","ACSSF","0005858",,,,,"36","061",,,,"007900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110543
"36061008000","14000US36061008000","Census Tract 80, New York County, New York","Census Tract 80, New York County, New York","ny","140","00","ACSSF","0005859",,,,,"36","061",,,,"008000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119167
"36061008100","14000US36061008100","Census Tract 81, New York County, New York","Census Tract 81, New York County, New York","ny","140","00","ACSSF","0005860",,,,,"36","061",,,,"008100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125625
"36061008200","14000US36061008200","Census Tract 82, New York County, New York","Census Tract 82, New York County, New York","ny","140","00","ACSSF","0005861",,,,,"36","061",,,,"008200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131769
"36061008300","14000US36061008300","Census Tract 83, New York County, New York","Census Tract 83, New York County, New York","ny","140","00","ACSSF","0005862",,,,,"36","061",,,,"008300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69485
"36061008400","14000US36061008400","Census Tract 84, New York County, New York","Census Tract 84, New York County, New York","ny","140","00","ACSSF","0005863",,,,,"36","061",,,,"008400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133142
"36061008601","14000US36061008601","Census Tract 86.01, New York County, New York","Census Tract 86.01, New York County, New York","ny","140","00","ACSSF","0005864",,,,,"36","061",,,,"008601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152120
"36061008602","14000US36061008602","Census Tract 86.02, New York County, New York","Census Tract 86.02, New York County, New York","ny","140","00","ACSSF","0005865",,,,,"36","061",,,,"008602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36061008603","14000US36061008603","Census Tract 86.03, New York County, New York","Census Tract 86.03, New York County, New York","ny","140","00","ACSSF","0005866",,,,,"36","061",,,,"008603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167607
"36061008700","14000US36061008700","Census Tract 87, New York County, New York","Census Tract 87, New York County, New York","ny","140","00","ACSSF","0005867",,,,,"36","061",,,,"008700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153350
"36061008800","14000US36061008800","Census Tract 88, New York County, New York","Census Tract 88, New York County, New York","ny","140","00","ACSSF","0005868",,,,,"36","061",,,,"008800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103667
"36061008900","14000US36061008900","Census Tract 89, New York County, New York","Census Tract 89, New York County, New York","ny","140","00","ACSSF","0005869",,,,,"36","061",,,,"008900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102314
"36061009000","14000US36061009000","Census Tract 90, New York County, New York","Census Tract 90, New York County, New York","ny","140","00","ACSSF","0005870",,,,,"36","061",,,,"009000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132390
"36061009100","14000US36061009100","Census Tract 91, New York County, New York","Census Tract 91, New York County, New York","ny","140","00","ACSSF","0005871",,,,,"36","061",,,,"009100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116653
"36061009200","14000US36061009200","Census Tract 92, New York County, New York","Census Tract 92, New York County, New York","ny","140","00","ACSSF","0005872",,,,,"36","061",,,,"009200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122500
"36061009300","14000US36061009300","Census Tract 93, New York County, New York","Census Tract 93, New York County, New York","ny","140","00","ACSSF","0005873",,,,,"36","061",,,,"009300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75862
"36061009400","14000US36061009400","Census Tract 94, New York County, New York","Census Tract 94, New York County, New York","ny","140","00","ACSSF","0005874",,,,,"36","061",,,,"009400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36061009500","14000US36061009500","Census Tract 95, New York County, New York","Census Tract 95, New York County, New York","ny","140","00","ACSSF","0005875",,,,,"36","061",,,,"009500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141971
"36061009600","14000US36061009600","Census Tract 96, New York County, New York","Census Tract 96, New York County, New York","ny","140","00","ACSSF","0005876",,,,,"36","061",,,,"009600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126563
"36061009700","14000US36061009700","Census Tract 97, New York County, New York","Census Tract 97, New York County, New York","ny","140","00","ACSSF","0005877",,,,,"36","061",,,,"009700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51500
"36061009800","14000US36061009800","Census Tract 98, New York County, New York","Census Tract 98, New York County, New York","ny","140","00","ACSSF","0005878",,,,,"36","061",,,,"009800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134500
"36061009900","14000US36061009900","Census Tract 99, New York County, New York","Census Tract 99, New York County, New York","ny","140","00","ACSSF","0005879",,,,,"36","061",,,,"009900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126842
"36061010000","14000US36061010000","Census Tract 100, New York County, New York","Census Tract 100, New York County, New York","ny","140","00","ACSSF","0005880",,,,,"36","061",,,,"010000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106705
"36061010100","14000US36061010100","Census Tract 101, New York County, New York","Census Tract 101, New York County, New York","ny","140","00","ACSSF","0005881",,,,,"36","061",,,,"010100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148348
"36061010200","14000US36061010200","Census Tract 102, New York County, New York","Census Tract 102, New York County, New York","ny","140","00","ACSSF","0005882",,,,,"36","061",,,,"010200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167500
